time,open,high,low,close,Conversion Line,Base Line,Lagging Span,Lead 1,Lead 2,RSI,ATR
1597115700,396.85,396.86,395.89,396.09,396.4,396.855,393.99,NaN,NaN,46.83006748030672,0.7415798304963611
1597116000,396.1,396.33,395.96,396.27,396.35,396.955,394.87,NaN,NaN,48.544812368373215,0.7150384140323356
1597116300,396.27,396.66,394.37,395.21,395.685,396.28999999999996,395.47,NaN,NaN,40.30195846705133,0.8275356701728845
1597116600,395.2,395.39,394,394.94,395.5,396.105,395,NaN,NaN,38.50833175767617,0.8677116937319632
1597116900,394.94,396.05,394.76,395.85,395.5,396.105,395.38,NaN,NaN,47.0600223024034,0.8978751441796816
1597117200,395.85,395.85,392.7,393.66,394.85,395.455,394.55,NaN,NaN,34.59197448283297,1.0587412053097067
1597117500,393.65,394.61,393.33,393.77,394.85,395.455,394.83,NaN,NaN,35.516099827735346,1.0745454049304441
1597117800,393.77,394.32,393.42,393.9,394.85,395.455,395.1,NaN,NaN,36.65515940558565,1.0620778760068394
1597118100,393.89,394.37,393.6,394.17,394.78,395.455,394.52,NaN,NaN,39.06275240910449,1.0412151705777781
1597118400,394.17,394.82,393.83,394.82,394.68,395.455,394.73,NaN,NaN,44.528802901441864,1.0375569441079375
1597118700,394.84,394.93,394.18,394.5,394.68,395.455,394.32,NaN,NaN,42.507294396252156,1.0170171623859419
1597119000,394.52,394.8,393.98,394.49,394.375,395.455,394.24,NaN,NaN,42.44245040955851,1.0029445079298027
1597119300,394.5,394.98,394.4,394.62,394.375,395.455,393.38,NaN,NaN,43.645986539353025,0.9727341859348198
1597119600,394.61,395.06,394.54,394.65,394.275,395.455,393.24,NaN,NaN,43.93732194113746,0.9403960297966171
1597119900,394.64,394.66,393.84,393.95,394.195,395.455,391.52,NaN,NaN,38.8858136591003,0.9317963133825765
1597120200,393.95,394.06,393.33,393.92,394.195,395.265,392.37,NaN,NaN,38.68056130225735,0.9173822909981081
1597120500,393.92,394.39,393.59,394.28,394.195,395.265,392.02,NaN,NaN,42.59620778294753,0.9089978416411012
1597120800,394.28,395.34,394.2,395.05,394.335,394.9,391.47,NaN,NaN,49.95695553675667,0.925497995809593
1597121100,395.05,395.38,394.52,395.37,394.355,394.85,390.92,NaN,NaN,52.672984554253716,0.9208195675374802
